Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_00_738.jpg,0,0,0,0,99.66999,85.589,0.0002397353,73.77009,2.593644E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_00_784.jpg,0,0,0,0,99.66999,85.589,0.0002392482,73.77009,2.481593E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_00_831.jpg,0,0,0,0,99.66999,85.589,0.0002388631,73.77009,2.37369E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_00_877.jpg,0,0,0,0,99.66999,85.589,0.0002385986,73.77009,2.256728E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_00_924.jpg,0,0,0,0,99.66999,85.589,0.0002384171,73.77009,2.081658E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_00_969.jpg,0,0,0,0,99.66999,85.589,0.0002383903,73.77009,1.94922E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_017.jpg,0,0,0,0,99.66999,85.589,0.0002383899,73.77009,1.798292E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_063.jpg,0,0,0,0,99.66999,85.589,0.0002383062,73.77009,1.554547E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_110.jpg,0,0,0,0,99.66999,85.589,0.0002380077,73.77009,1.385894E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_156.jpg,0,0,0,0,99.66999,85.589,0.0002374941,73.77009,1.216869E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_203.jpg,0,0,0,0,99.66999,85.589,0.0002367466,73.77009,1.060679E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_249.jpg,0,0.05534148,0,0,99.67004,85.58917,0.004619048,73.77008,8.550554E-06
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_296.jpg,0,0.195066,0,0,99.67015,85.58955,0.01395071,73.77066,8.711576E-06
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_343.jpg,0,0.3349829,0,0.01033838,99.67039,85.59039,0.03293627,73.95068,-0.0001596032
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_390.jpg,0,0.4751794,0,0.02721315,99.67082,85.59185,0.06460293,73.95863,-0.0002285963
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_434.jpg,0,0.614547,0,0.03295113,99.67144,85.59398,0.1088924,73.97119,-0.000251797
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_481.jpg,0,0.7544582,0,0.07329562,99.67264,85.59815,0.1969213,73.99391,-0.0001524945
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_528.jpg,0,0.8939881,0,0.08864204,99.67501,85.60644,0.3636218,73.9747,2.034757E-05
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_574.jpg,0,1,0,0.1363123,99.67702,85.61345,0.4885571,74.03718,-0.001005562
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_620.jpg,0,1,0,0.1682893,99.67951,85.62222,0.6347506,74.0274,-0.0003244606
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_667.jpg,0,1,0,0.2016113,99.68423,85.63845,0.8830208,73.92143,-0.0004211071
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_713.jpg,0,1,0,0.2546397,99.68784,85.65088,1.05418,73.84269,0.0003643695
/home/steele/apps/robo-assign/RoboND-Rover-Project/output1/IMG/robocam_2017_05_31_21_40_01_759.jpg,0,1,0,0.2956309,99.69191,85.66474,1.227102,73.79923,2.979553E-05
